"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
52042,,,"Developed",711872,"C711872 Business Manager task operations: Complete task of different user (TC04-02)",711871,"2018-10-13T13:55:31.000Z"
52042,,,"Developed",711873,"C711873 Business Manager task operations: Complete task of different user (TC04-03)",711872,"2018-10-13T13:55:32.000Z"
52042,,,"Developed",711874,"C711874 Business Manager task operations: Complete task of different user (TC04-04)",711873,"2018-10-13T13:55:32.000Z"
52042,,,"Developed",711875,"C711875 Stored Filter: Apply application specific filter created by business user (TC05-01)",711874,"2018-10-13T13:55:33.000Z"
52042,,,"Developed",711876,"C711876 Stored Filter: Apply application specific filter created by business user (TC05-02)",711875,"2018-10-13T13:55:33.000Z"
52043,,,"Deprecated",711906,"C711906 Precondition (TC00)",,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711907,"C711907 Set preferred time to start simulation (TC01-01)",711906,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711908,"C711908 Set preferred time to start simulation (TC01-02)",711907,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711909,"C711909 Set preferred start time of process,set preferred instance count and preferred distribution type for simulation project (TC02-01)",711908,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711910,"C711910 Set preferred start time of process,set preferred instance count and preferred distribution type for simulation project (TC02-02)",711909,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711911,"C711911 Specify standard deviation for normal distribution for simulation project (TC03-01)",711910,"2016-09-30T04:13:05.000Z"
52043,,,"Deprecated",711912,"C711912 Specify standard deviation for normal distribution for simulation project (TC03-02)",711911,"2016-09-30T04:13:05.000Z"
52044,,,"Deprecated",711914,"C711914 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 1) (TC01-01)",,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711915,"C711915 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 1) (TC01-02)",711914,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711916,"C711916 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 2) (TC02)",711915,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711917,"C711917 MetaData: Configure Attributes and Search Attributes (TC03)",711916,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711918,"C711918 MetaData: Modify Attributes and Delete Attributes (TC04-01)",711917,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711919,"C711919 MetaData: Modify Attributes and Delete Attributes (TC04-02)",711918,"2016-09-30T04:00:39.000Z"
52044,,,"Deprecated",711920,"C711920 MetaData: Retrieve Attribute (TC5)",711919,"2016-09-30T04:00:39.000Z"
52045,,,"Developed",711921,"C711921 Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part I) (TC01-01)",,"2018-05-26T13:02:53.000Z"
52045,,,"Developed",711922,"C711922 Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part I) (TC01-02)",711921,"2018-05-26T13:02:53.000Z"
52045,,,"Developed",711923,"C711923 Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part II) (TC02-01)",711922,"2018-05-26T13:02:54.000Z"
52045,,,"Developed",711924,"C711924  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part III) (TC03-01)",711923,"2018-05-26T13:02:54.000Z"
52045,,,"Developed",711925,"C711925  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part III) (TC03-02)",711924,"2018-05-26T13:02:55.000Z"
52045,,,"Developed",711926,"C711926  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part IV) (TC04-01)",711925,"2018-05-27T08:36:38.000Z"
52045,,,"Developed",711927,"C711927  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part IV) (TC04-02)",711926,"2018-05-26T13:02:56.000Z"
52045,,,"Developed",711928,"C711928  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part V) (TC05-01)",711927,"2018-05-26T13:02:56.000Z"
52045,,,"Developed",711929,"C711929  Business Manager Process Operations: Modify global number (long, double, decimal) dataslots of a process (Part V) (TC05-02)",711928,"2018-05-26T13:02:57.000Z"
52045,,,"Developed",711930,"C711930 Business Manager Process Operations: Modify global string dataslots of a process (TC06-01)",711929,"2018-05-26T13:02:57.000Z"
52045,,,"Developed",711931,"C711931 Business Manager Process Operations: Modify global string dataslots of a process (TC06-02)",711930,"2018-05-26T13:02:58.000Z"
52046,,,"Deprecated",711954,"C711954 Pre-requisite (TC00)",,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711955,"C711955 Business user task operations: Save business object dataslot in different presentation (Part I) (TC01-01)",711954,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711956,"C711956 Business user task operations: Save business object dataslot in different presentation (Part I) (TC01-02)",711955,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711957,"C711957 Business user task operations: Save business object dataslot in different presentation (Part II) (TC02-01)",711956,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711958,"C711958 Business user task operations: Save business object dataslot in different presentation (Part II) (TC02-02)",711957,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711959,"C711959 Business user task operations: Save business object dataslot in different presentation (Part III) (TC03)",711958,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711960,"C711960 Business user task operations: Save business object dataslot in different presentation (Part IV) (TC04-01)",711959,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711961,"C711961 Business user task operations: Save business object dataslot in different presentation (Part IV) (TC04-02)",711960,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711962,"C711962 Business user task operations: Save business object dataslot in different presentation (Part V) (TC05-01)",711961,"2016-09-30T04:04:30.000Z"
52046,,,"Deprecated",711963,"C711963 Business user task operations: Save business object dataslot in different presentation (Part V) (TC05-02)",711962,"2016-09-30T04:04:30.000Z"
52047,,,"Deprecated",711964,"C711964 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-01)",,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711965,"C711965 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-02)",711964,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711966,"C711966 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-03)",711965,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711967,"C711967 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-04)",711966,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711968,"C711968 Modify and Remove Alerts from Managed adapter WS on activation (TC02-01)",711967,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711969,"C711969 Modify and Remove Alerts from Managed adapter WS on activation (TC02-02)",711968,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711970,"C711970 Add and move up and move down alerts in custom adapter WS when completed (TC03-01)",711969,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711971,"C711971 Add and move up and move down alerts in custom adapter WS when completed (TC03-02)",711970,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711972,"C711972 Add and move up and move down alerts in custom adapter WS when completed (TC03-03)",711971,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711973,"C711973 Modify and remove alerts from custom adapter WS when completed (TC04-01)",711972,"2016-09-30T04:53:12.000Z"
52047,,,"Deprecated",711974,"C711974 Modify and remove alerts from custom adapter WS when completed (TC04-02)",711973,"2016-09-30T04:53:12.000Z"
52048,,,"Developed",711998,"C711998 Move up and down and Remove dataslot from Start WS(all presentations) Part 1 (TC01-01)",,"2017-08-07T05:56:36.000Z"
52048,,,"Developed",711999,"C711999 Move up and down and Remove dataslot from Start WS(all presentations) Part 2 (TC01-02)",711998,"2017-08-04T12:38:39.000Z"
52048,,,"Developed",712000,"C712000 Move up and down and Remove dataslot from Start WS(all presentations) Part 3 (TC01-03)",711999,"2017-08-04T12:38:40.000Z"
52048,,,"Developed",712001,"C712001 Move up and down and Remove dataslot from Start WS(all presentations) Part 4 (TC01-04)",712000,"2017-08-04T12:38:40.000Z"
52048,,,"Developed",712002,"C712002 Move up and down and Remove dataslot from Start WS(all presentations) Part 5 (TC01-05)",712001,"2017-08-04T12:38:41.000Z"
52048,,,"Developed",712003,"C712003 Move up and down and Remove dataslot from Start WS(all presentations) Part 6 (TC01-06)",712002,"2017-08-04T12:38:42.000Z"
52048,,,"Developed",712004,"C712004 Move up and down and Remove dataslot from Start WS(all presentations) Part 7 (TC01-07)",712003,"2017-08-04T12:38:43.000Z"
52048,,,"Developed",712005,"C712005 Move up and down and Remove dataslot from Start WS(all presentations) Part 8 (TC01-08)",712004,"2017-08-04T12:38:43.000Z"
52048,,,"Developed",712006,"C712006 Move up and down and Remove dataslot from Start WS(all presentations) Part 9 (TC01-09)",712005,"2018-05-07T11:02:52.000Z"
52048,,,"Developed",712007,"C712007 Move up and down and Remove dataslot from Start WS(all presentations) Part 10 (TC01-10)",712006,"2017-08-04T12:38:45.000Z"
52049,,,"Deprecated",712023,"C712023 Precondition (TC00-01)",,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712024,"C712024 Precondition (TC00-02)",712023,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712025,"C712025 Add dataslot to human activity WS (all presentations) in BL application Part 1 (TC01-01)",712024,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712026,"C712026 Add dataslot to human activity WS (all presentations) in BL application Part 2 (TC01-02)",712025,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712027,"C712027 Add dataslot to human activity WS (all presentations) in BL application Part 3 (TC01-03)",712026,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712028,"C712028 Add dataslot to human activity WS (all presentations) in BL application Part 4 (TC01-04)",712027,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712029,"C712029 Add dataslot to human activity WS (all presentations) in BL application Part 5 (TC01-05)",712028,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712030,"C712030 Add dataslot to human activity WS (all presentations) in BL application Part 6 (TC01-06)",712029,"2016-09-30T04:43:04.000Z"
52049,,,"Deprecated",712031,"C712031 Add dataslot to human activity WS (all presentations) in BL application Part 7 (TC01-07)",712030,"2016-09-30T04:43:04.000Z"
52050,,,"Deprecated",712048,"C712048 Precondition (TC00-01)",,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712049,"C712049 Precondition (TC00-02)",712048,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712050,"C712050 Precondition (TC00-03)",712049,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712051,"C712051 Precondition (TC00-04)",712050,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712052,"C712052 Precondition (TC00-05)",712051,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712053,"C712053 Precondition (TC00-06)",712052,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712054,"C712054 Precondition (TC00-07)",712053,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712055,"C712055 Precondition (TC00-08)",712054,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712056,"C712056 Modify dataslot of human activity WS(all presentations) in BL application Part 1 (TC01-01)",712055,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712057,"C712057 Modify dataslot of human activity WS(all presentations) in BL application Part 2 (TC01-02)",712056,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712058,"C712058 Modify dataslot of human activity WS(all presentations) in BL application Part 3 (TC01-03)",712057,"2016-09-30T04:26:37.000Z"
52050,,,"Deprecated",712059,"C712059 Modify dataslot of human activity WS(all presentations) in BL application Part 4 (TC01-04)",712058,"2016-09-30T04:26:37.000Z"
52051,,,"Deprecated",712060,"C712060 Precondition (TC00-01)",,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712061,"C712061 Precondition (TC00-02)",712060,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712062,"C712062 Precondition (TC00-03)",712061,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712063,"C712063 Precondition (TC00-04)",712062,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712064,"C712064 Precondition (TC00-05)",712063,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712065,"C712065 Precondition (TC00-06)",712064,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712066,"C712066 Precondition (TC00-07)",712065,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712067,"C712067 Precondition (TC00-08)",712066,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712068,"C712068 Precondition (TC00-09)",712067,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712069,"C712069 Precondition (TC00-10)",712068,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712070,"C712070 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 1 (TC01-01)",712069,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712071,"C712071 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 2 (TC01-02)",712070,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712072,"C712072 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 3 (TC01-03)",712071,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712073,"C712073 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 4 (TC01-04)",712072,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712074,"C712074 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 5 (TC01-05)",712073,"2016-09-30T04:19:24.000Z"
52051,,,"Deprecated",712075,"C712075 Move up and down and Remove dataslot from human activity WS(all presentations) in BL application Part 6 (TC01-06)",712074,"2016-09-30T04:19:24.000Z"
52052,,,"Deprecated",712409,"C712409 Precondition (TC00-01)",,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712410,"C712410 Precondition (TC00-02)",712409,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712411,"C712411 Add and Remove dataslots from External Activity workstep (TC01-01)",712410,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712412,"C712412 Add and Remove dataslots from External Activity workstep (TC01-02)",712411,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712413,"C712413 Add and Remove dataslots from External Subprocess workstep in BL application (TC02-01)",712412,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712414,"C712414 Add and Remove dataslots from External Subprocess workstep in BL application (TC02-02)",712413,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712415,"C712415 Add and Remove dataslots from External Adapter workstep (TC03-01)",712414,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712416,"C712416 Add and Remove dataslots from External Adapter workstep (TC03-02)",712415,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712417,"C712417 Add and Move up and Move down the dataslots in Messaging WS (TC04-01)",712416,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712418,"C712418 Add and Move up and Move down the dataslots in Messaging WS (TC04-02)",712417,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712419,"C712419 Modify and Remove the dataslots from Messaging WS (TC05-01)",712418,"2017-01-03T10:53:27.000Z"
52052,,,"Deprecated",712420,"C712420 Modify and Remove the dataslots from Messaging WS (TC05-02)",712419,"2017-01-03T10:53:27.000Z"
52053,,,"Deprecated",712713,"C712713 Precondition (TC00-01)",,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712714,"C712714 Precondition (TC00-02)",712713,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712715,"C712715 Add and Move up and Move down Alerts in Start WS Part 1 (TC01-01)",712714,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712716,"C712716 Add and Move up and Move down Alerts in Start WS Part 2 (TC01-02)",712715,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712717,"C712717 Add and Move up and Move down Alerts in Start WS Part 3 (TC01-03)",712716,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712718,"C712718 Modify and Remove the Alerts from Start WS (TC02-01)",712717,"2017-01-03T10:53:30.000Z"
52053,,,"Deprecated",712719,"C712719 Modify and Remove the Alerts from Start WS (TC02-02)",712718,"2017-01-03T10:53:30.000Z"
52054,,,"Deprecated",712104,"C712104 Schedule Rule for specific time period and Create Rule to monitor process instance based on 'Sum' time counter for specific process template for WS - Part 1 (TC01-01)",,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712105,"C712105 Schedule Rule for specific time period and Create Rule to monitor process instance based on 'Sum' time counter for specific process template for WS - Part 2 (TC01-02)",712104,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712106,"C712106 Schedule Rule for specific time period and Create Rule to monitor process instance based on 'Sum' time counter for specific process template for WS - Part 3 (TC01-03)",712105,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712107,"C712107 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Average' value counter for all process template for process - Part 1 (TC02-01)",712106,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712108,"C712108 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Average' value counter for all process template for process - Part 2 (TC02-02)",712107,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712109,"C712109 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Sum' value counter for specific process template for WS Part 1 (TC03-01)",712108,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712110,"C712110 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Sum' value counter for specific process template for WS Part 2  (TC03-02)",712109,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712111,"C712111 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Maximum' value counter for all process template for process Part 1 (TC04-01)",712110,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712112,"C712112 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Maximum' value counter for all process template for process Part 2 (TC04-02)",712111,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712113,"C712113 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Minimum' value counter for specific process template for WS - Part 1 (TC05-01)",712112,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712114,"C712114 Schedule Rule infinitely and Create Rule to monitor process instance based on 'Minimum' value counter for specific process template for WS - Part 2 (TC05-02)",712113,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712115,"C712115 Create Rules with multiple actions for all process template using distribution measures as 'By Time periods' for all PT for process Part 1 (TC06-01)",712114,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712116,"C712116 Create Rules with multiple actions for all process template using distribution measures as 'By Time periods' for all PT for process Part 2 (TC06-02)",712115,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712117,"C712117 Create Rules to modify action for specific process template using distribution measures as 'By attribute' for specific PT for WS - Part 1 (TC07-01)",712116,"2016-09-30T04:53:56.000Z"
52054,,,"Deprecated",712118,"C712118 Create Rules to modify action for specific process template using distribution measures as 'By attribute' for specific PT for WS - Part 2 (TC07-02)",712117,"2016-09-30T04:53:56.000Z"
52055,,,"Deprecated",712343,"C712343 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 1 (TC01-01)",,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712344,"C712344 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 2 (TC01-02)",712343,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712345,"C712345 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 3 (TC01-03)",712344,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712346,"C712346 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 4 (TC01-04)",712345,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712347,"C712347 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 5 (TC01-05)",712346,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712348,"C712348 Create Rule to create PI if the files being monitored are modified and sort files as per file extensions - Part 6 (TC01-06)",712347,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712349,"C712349 Create Rule to Generate event action if the files being monitored are modified and sort files as per file modification time - Part 1 (TC02-01)",712348,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712350,"C712350 Create Rule to Generate event action if the files being monitored are modified and sort files as per file modification time - Part 2 (TC02-02)",712349,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712351,"C712351 Create Rule to Schedule event if the files being monitored are modified - Part 1 (TC03-01)",712350,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712352,"C712352 Create Rule to Schedule event if the files being monitored are modified - Part 2 (TC03-02)",712351,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712353,"C712353 Create Rule to Send Mail if the files being monitored are modified and sort the files as per file size - Part 1 (TC04-01)",712352,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712354,"C712354 Create Rule to Send Mail if the files being monitored are modified and sort the files as per file size - Part 2 (TC04-02)",712353,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712355,"C712355 Create Rule to execute Alerts if the files being monitored are modified and sort the files as per file name - Part 1 (TC05-01)",712354,"2016-09-30T04:54:36.000Z"
52055,,,"Deprecated",712356,"C712356 Create Rule to execute Alerts if the files being monitored are modified and sort the files as per file name - Part 2 (TC05-02)",712355,"2016-09-30T04:54:36.000Z"
52056,,,"Deprecated",712357,"C712357 Schedule Rule indefinitely and create rule to send email on task assignment for specific process template - Part 1 (TC01-01)",,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712358,"C712358 Schedule Rule indefinitely and create rule to send email on task assignment for specific process template - Part 2 (TC01-02)",712357,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712359,"C712359 Schedule Rule indefinitely and create rule to send email on task assignment for specific process template - Part 3 (TC01-03)",712358,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712360,"C712360 Schedule Rule indefinitely and create rule to send email on task assignment for specific process template - Part 4 (TC01-04)",712359,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712361,"C712361 Schedule Rule indefinitely and create rule to send email on task assignment for specific process template - Part 5 (TC01-05)",712360,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712362,"C712362 Schedule Rule indefinitely and create rule to send alerts on task assignment for all process template Part 1 (TC02-01)",712361,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712363,"C712363 Schedule Rule indefinitely and create rule to send alerts on task assignment for all process template Part 2 (TC02-02)",712362,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712364,"C712364 Schedule Rule indefinitely and create rule to change priority on PI and WS on task assignment for all process template Part  1 (TC03-01)",712363,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712365,"C712365 Schedule Rule indefinitely and create rule to change priority on PI and WS on task assignment for all process template Part  2 (TC03-02)",712364,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712366,"C712366 Schedule Rule indefinitely and create rule to change duedate of PI and WS on task assignment for specific process template - Part 1 (TC04-01)",712365,"2016-09-30T04:58:32.000Z"
52056,,,"Deprecated",712367,"C712367 Schedule Rule indefinitely and create rule to change duedate of PI and WS on task assignment for specific process template - Part 2 (TC04-02)",712366,"2016-09-30T04:58:32.000Z"
52057,,,"Deprecated",712233,"C712233 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-01)",,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712234,"C712234 Add and Move up and Move down alerts in managed adapter WS on activation (TC01-02)",712233,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712235,"C712235 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-01)",712234,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712236,"C712236 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-02)",712235,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712237,"C712237 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-03)",712236,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712238,"C712238 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-04)",712237,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712239,"C712239 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-05)",712238,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712240,"C712240 Add and Move up and move down Alers in Managed adapter WS on overdue (TC02-06)",712239,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712241,"C712241 Modify and remove alerts from managed adapter WS on overdue (TC03-01)",712240,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712242,"C712242 Modify and remove alerts from managed adapter WS on overdue (TC03-02)",712241,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712243,"C712243 Modify and remove alerts from managed adapter WS on overdue (TC03-03)",712242,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712244,"C712244 Add and move up and move down alerts in Embedded subprocess WS on activation (TC04-01)",712243,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712245,"C712245 Add and move up and move down alerts in Embedded subprocess WS on activation (TC04-02)",712244,"2016-09-30T04:59:12.000Z"
52057,,,"Deprecated",712246,"C712246 Add and move up and move down alerts in Embedded subprocess WS on activation (TC04-03)",712245,"2016-09-30T04:59:12.000Z"
52059,,,"Deprecated",712291,"C712291 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-01)",,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712292,"C712292 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-02)",712291,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712293,"C712293 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-03)",712292,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712294,"C712294 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-04)",712293,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712295,"C712295 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-05)",712294,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712296,"C712296 Set External Instance ID dataslot and Default Performer for External Human Activity workstep (TC01-06)",712295,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712297,"C712297 Configure dataslots and 'Wait for Activation' for External Human Activity workstep (TC02-01)",712296,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712298,"C712298 Configure dataslots and 'Wait for Activation' for External Human Activity workstep (TC02-02)",712297,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712299,"C712299 Configure dataslots and 'Wait for Activation' for External Human Activity workstep (TC02-03)",712298,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712300,"C712300 Configure dataslots and 'Wait for Activation' for External Adapter workstep (TC03-01)",712299,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712301,"C712301 Configure dataslots and 'Wait for Activation' for External Adapter workstep (TC03-02)",712300,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712302,"C712302 Refresh process from studio after adding compensation flow, time-out flow and normal connector using server's view (TC04-01)",712301,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712303,"C712303 Refresh process from studio after adding compensation flow, time-out flow and normal connector using server's view (TC04-02)",712302,"2016-09-30T04:01:19.000Z"
52059,,,"Deprecated",712304,"C712304 Refresh process from studio after adding compensation flow, time-out flow and normal connector using server's view (TC04-03)",712303,"2016-09-30T04:01:19.000Z"
