"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
101581,"Regression - Admin/Engine: Account Lockout, Built-In Administrator Settings, Verify Built-In Administrator in Administation Console and Webmail","Regression - Admin/Engine: Account Lockout, Built-In Administrator Settings, Verify Built-In Administrator in Administation Console and Webmail","Deprecated",1020504,"C2441411 - Verify built-in administrator is not able login to webmail and another services (TC4)",1020503,"2018-10-15T18:31:36.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020489,"C1275137 - Security Policy - Require Secure authentication - Users from the group can connect using unsecured connection (TC02)",1020506,"2018-01-01T17:47:47.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020506,"C1275136 - Security Policy - Require Secure authentication - Check Allow unsecured authentication from IP address group - with IP Address (TC01)",1020542,"2018-01-01T17:47:46.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020507,"C1275140 - Security Policy - Require Secure authentication - Check Allow unsecured authentication from IP address group - without IP Address (TC03)",1020489,"2018-01-01T17:47:47.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020542,"Precondition - Add Users (TC00)",,"2018-01-01T17:47:45.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020546,"C1275141 - Security Policy - Require Secure authentication - Users from the group cannot connect using unsecured connection (TC04)",1020507,"2018-01-01T17:47:48.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020548,"C1275187 - Security Policy - Require encrypted connection - Check Allow unsecured authentication from IP address group - without IP Address (TC05)",1020546,"2018-01-01T17:47:49.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020553,"C1275188 - Security Policy - Require encrypted connection - Users from the group cannot connect using unsecured connection (TC06)",1020548,"2018-01-01T17:47:49.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020554,"C1275185 - Security Policy - Require encrypted connection - Check Allow unsecured authentication from IP address group - with IP Address (TC07)",1020553,"2018-01-01T17:47:50.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020555,"C1275186 - Security Policy - Require encrypted connection - Users from the group can connect using unsecured connection (TC08)",1020554,"2018-01-01T17:47:50.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020557,"C1097771 - Security policy - Check 'Block IP addresses suspicious of password guessing attacks' checkbox (TC09)",1020555,"2018-01-01T17:47:51.000Z"
101582,"Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Security Policy - Requre Secure Authentication, Require Encrypted Connection, Check Block IP and Block User for Password Guessing","Developed",1020558,"C1097772 - Security policy - Check 'Block user accounts probably targeted by password guessing' checkbox (TC10)",1020557,"2018-01-01T17:47:51.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020536,"C1097773 - User access policies - Default access policy (TC1)",,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020537,"Precondition: Create User1 and Install PSI (TC2-01)",1020536,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020544,"C1275163 - User access policies - Default Access - Verify that user with this policy can connect to XMPP/XMPPS (TC2-02)",1020537,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020545,"C1097774 - User access policies - XMPP denied - Set XMPP access has denied (TC3)",1020544,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020550,"C1273519 - User access policies - XMPP denied - Verify that user with this policy can't connect to XMPP/XMPPS (TC4)",1020545,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020551,"C1097775 - User access policies - XMPP allowed - Set XMPP access has allowed (TC5)",1020550,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020552,"C1275221 - User access policies - XMPP allowed - Verify that user with this policy can connect to XMPP (TC6)",1020551,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020556,"C1097776 - XMPP - Show statistics for one or more selected users (TC7)",1020552,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020559,"C1274599 - XMPP - Export statistics in XML format (TC8)",1020556,"2018-11-22T14:18:15.000Z"
101583,"Regression - Admin/Engine: User access policies, XMPP statistics","Regression - Admin/Engine: User access policies, XMPP statistics","Developed",1020560,"C1274606 - XMPP - Export statistics in CSV format (TC9)",1020559,"2018-11-22T14:18:15.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020569,"C1097777 - Users - XMPP- Create User and Set Own domain restriction (TC01)",,"2018-01-02T14:57:42.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020649,"C1273612 - Users - XMPP- Create users with different domain (TC02-01)",1020569,"2018-01-02T14:57:43.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020650,"C1273612 - Users - XMPP- Create users with different domain (TC02-02)",1020649,"2018-01-02T14:57:43.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020651,"C1273619 - Users - XMPP- Configure IM clients to use user 1 (TC03)",1020650,"2018-01-02T14:57:44.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020652,"C1273670 - Users - XMPP- Configure IM clients to use user 2 (TC04)",1020651,"2018-01-02T14:57:44.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020653,"C1273622 - Users - XMPP- Verify that users can send messages to each other (TC05)",1020652,"2018-01-02T14:57:45.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020654,"C1273625 - Users - XMPP- Create Chatroom in User 2 IM (TC06)",1020653,"2018-01-02T14:57:45.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020655,"C1273647 - Users - XMPP- Verify that user 1 can join chatroom created by User 2 (TC07)",1020654,"2018-01-02T14:57:46.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020656,"C1273652 - Users - XMPP- Configure IM clients to use user 3 (TC08-01)",1020655,"2018-01-02T14:57:46.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020657,"C1273652 - Users - XMPP- Configure IM clients to use user 3 (TC08-02)",1020656,"2018-01-02T14:57:46.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020658,"C1273663 - Users - XMPP- Verify that user 1 can't send messages to User 3 (TC09-01)",1020657,"2018-01-02T14:57:47.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020659,"C1273663 - Users - XMPP- Verify that user 1 can't send messages to User 3 (TC09-02)",1020658,"2018-01-02T14:57:47.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020660,"C1274610 - Users - XMPP- Create Chatroom in User 3 IM (TC10)",1020659,"2018-01-02T14:57:47.000Z"
101584,"Users - XMPP - Chat and Messages for users in the same and different domains","Users - XMPP - Chat and Messages for users in the same and different domains","Developed",1020661,"C1274613 - Users - XMPP- Verify that user 1 can't join chatroom created by User 3 (TC11)",1020660,"2018-01-02T14:57:48.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020564,"Precondition: Create User and Set Own domain restriction (C1097777) (TC0)",,"2018-01-02T19:15:39.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020565,"C1274722 - Group - XMPP- Create group with user 1 and Set Own domain restriction (TC1)",1020564,"2018-01-02T19:15:40.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020566,"C1274723 - Group - XMPP- Create group with User 2 and group with User 3 in different domain (TC2-02)",1020567,"2018-01-02T19:15:41.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020567,"Precondition: Create Another Domain and a User (TC2-01)",1020565,"2018-01-02T19:15:40.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020570,"C1274723 - Group - XMPP- Create group with User 2 and group with User 3 in different domain (TC2-03)",1020566,"2018-01-02T19:15:41.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020686,"C1274724 - Group - XMPP- Configure IM clients to use user 1 from Group 1 (TC3)",1020570,"2018-01-02T19:15:42.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020687,"C1274725 - Group - XMPP- Configure IM clients to use user 2 from Group 2 (TC4)",1020686,"2018-01-02T19:15:42.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020688,"C1274726 - Group - XMPP- Verify that users from different group can send messages to each other (TC5)",1020687,"2018-01-02T19:15:43.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020689,"C1274727 - Group - XMPP- Create Chatroom in User 2 IM (TC6)",1020688,"2018-01-02T19:15:43.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020690,"C1274728 - Group - XMPP- Verify that user 1 can join chatroom created by User 2 (TC7)",1020689,"2018-01-02T19:15:44.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020691,"C1274729 - Group - XMPP- Configure IM clients to use user 3 Group 3 (TC8-01)",1020690,"2018-01-02T19:15:44.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020692,"C1274729 - Group - XMPP- Configure IM clients to use user 3 Group 3 (TC8-02)",1020691,"2018-01-02T19:15:45.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020693,"C1274730 - Group - XMPP- Verify that user 1 can't send messages to User 3 (TC9-01)",1020692,"2018-01-02T19:15:46.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020694,"C1274730 - Group - XMPP- Verify that user 1 can't send messages to User 3 (TC9-02)",1020693,"2018-01-02T19:15:46.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020695,"C1274731 - Group - XMPP- Create Chatroom in User 3 IM (TC10)",1020694,"2018-01-02T19:15:47.000Z"
101585,"Regression - Admin/Engine: Group - XMPP","Regression - Admin/Engine: Group - XMPP","Developed",1020696,"C1274732 - Group - XMPP- Verify that user 1 can't join chatroom created by User 3 (TC11)",1020695,"2018-01-02T19:15:47.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020623,"C1097778 - WAM/Status - Traffic Charts (TC01)",,"2018-01-03T12:42:02.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020624,"C1097779 - WAM/Status - Statistics (TC02)",1020623,"2018-01-03T12:42:04.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020626,"C1097780 - WAM/Status - Active Connections (TC03-02)",1020627,"2018-01-03T12:42:07.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020627,"C1097780 - WAM/Status - Active Connections (TC03-01)",1020624,"2018-01-03T12:42:05.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020628,"C1097781 - Logs - Debug log - Enable logging of Instant Messaging server in debug log (TC04)",1020626,"2018-01-03T12:42:09.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020645,"C1274733 - Logs - Debug log - Verify that there are corresponding records in debug log (TC05-01)",1020628,"2018-01-03T12:42:10.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020646,"C1274733 - Logs - Debug log - Verify that there are corresponding records in debug log (TC05-02)",1020645,"2018-01-03T12:42:12.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020647,"C2672376 - Verify system timezone detection (TC06-02)",1020648,"2018-02-04T17:00:50.000Z"
101590,"WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","WAM/Status - Traffic Charts, Statistics, Active Connections, Logs - Debug log - Enable logging of Instant Messaging server in debug log and Verify that there are corresponding records in debug log. Verify system timezone detection","Developed",1020648,"C2672376 - Verify system timezone detection (TC06-01)",1020646,"2018-01-03T12:42:17.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020851,"C1175877 Create New profile with Invalid Username and Password (TC02)",1020899,"2018-07-13T09:24:51.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020852,"C1175933 Connection ports - Communication is provided on default ports according to settings (TC03)",1020851,"2018-07-13T09:24:52.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020853,"C1175934 Connection ports - KOFF uses secure HTTPS protocol by default (TC04)",1020852,"2018-07-13T09:24:52.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020894,"C1176295 Connection ports - Change port on server - Valid Port (TC05-01)",1020853,"2018-07-13T09:24:53.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020895,"C1176295 Connection ports - Change port on server - Valid Port (TC05-02)",1020894,"2018-07-13T09:24:53.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020896,"C1176302 Connection ports - Change port on server - InValid Port (TC06)",1020895,"2018-07-13T09:24:54.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020897,"C1176547 Customize Sender - Send Email (TC07)",1020896,"2018-07-13T09:24:55.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020898,"C1176559 Customize Sender - Reply (TC08)",1020897,"2018-07-13T09:24:55.000Z"
101593,"KOFF - Installation on non-default folder; Download autoconfiguration; Instal Auto-Config Tool; Create New Profile with invalid credential; Connection Ports; Customize Sender","C1175871	KOFF - New installation in Non - Default Folder
C1175877	Create New profile with Invalid Username and Password
C1175933	Connection ports - Communication is provided on default ports according to settings
C1175934	Connection ports - KOFF uses secure HTTPS protocol by default
C1176295	Connection ports - Change port on server - Valid Port
C1176302	Connection ports - Change port on server - InValid Port
C1176547	Customize Sender - Send Email
C1176559	Customize Sender - Reply","Developed",1020899,"C1175871 KOFF - New installation in Non - Default Folder (TC01)",,"2018-07-13T09:24:51.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020673,"Precondition - Setup Outlook (TC00-01)",,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020674,"Precondition - Create Mail Folder (TC00-02)",1020673,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020675,"C1176643 - Editing SubFolders (TC01)",1020703,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020676,"C1176656 - Move SubFolders (TC02)",1020675,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020677,"C1176657 - Copy SubFolders (TC03)",1020676,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020678,"C1176647 - Deleting SubFolders (TC04)",1020677,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020679,"Precondition - Create Contact and Contact Folder (TC00-03)",1020674,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020682,"C1176783 - Contact Folder Actions - Editing SubFolders (TC05)",1020678,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020683,"C1176798 - Contact Folder Actions - Move Contacts (TC06)",1020682,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020701,"C1176817 - Contact Folder Actions - Copy Contacts (TC07)",1020683,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020702,"C1176786 - Contact Folder Actions - Deleting SubFolders (TC08)",1020701,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020703,"Precondition - Create Calendar Folder (TC00-04)",1020679,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020704,"C1178016 - Calendar Folder Actions - Editing Calendar (TC09)",1020702,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020705,"C1178018 - Calendar Folder Actions - Move Calendar (TC10)",1020704,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020706,"C1178019 - Calendar Folder Actions - Copy Calendar (TC11)",1020705,"2018-10-15T18:32:15.000Z"
101594,"Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Mail, Contact, Calendar Folders - Create, Edit, Delete, Move, and Copy","Deprecated",1020707,"C1178017 - Calendar Folder Actions - Deleting Calendar (TC12)",1020706,"2018-10-15T18:32:16.000Z"
101595,"Message - Forward, Multiple Forward, Reaing Forwarded, Drag and Drop; Mark as Unread, Mark as NonSpam, Copy email to folder, Delete email, Print email, Clear flag","Message - Forward, Multiple Forward, Reaing Forwarded, Drag and Drop; Mark as Unread, Mark as NonSpam, Copy email to folder, Delete email, Print email, Clear flag","Deprecated",1020680,"PreCondition: Add account to Outlook. (TC0-01)",,"2018-10-15T18:32:36.000Z"
